,Bihar_s(t),Bihar_e(t),Bihar_i(t),Bihar_r(t),UttarPradesh_s(t),UttarPradesh_e(t),UttarPradesh_i(t),UttarPradesh_r(t),Haryana_s(t),Haryana_e(t),Haryana_i(t),Haryana_r(t),MadhyaPradesh_s(t),MadhyaPradesh_e(t),MadhyaPradesh_i(t),MadhyaPradesh_r(t)
164,0.8474776283841675,0.039252180090503914,0.0252432309971848,0.08802708149588598,0.9545700167546387,0.011012603678915637,0.0070680877992967085,0.027349582906390148,0.9311557718049682,0.014922390332199357,0.00989301216917284,0.04403006707297006,0.9889399622985031,0.0023712074994236883,0.0015600230427095746,0.0071292659828933996
165,0.837175716716213,0.04148152325949462,0.02681024079695011,0.09453264019508432,0.951617138490421,0.011695287502775263,0.007515808102126913,0.029172057043918093,0.9273350470081568,0.01568304796130725,0.010415025192626938,0.0465681212172194,0.9883219430648778,0.0025020175913591305,0.0016465101755369772,0.007529987991755982
166,0.8263799408328768,0.04375434929105617,0.028429289056058665,0.10143654178775047,0.9484878723837069,0.01241421695805722,0.007988623950606715,0.031109577846870393,0.9233307100680624,0.01647232456726849,0.010958812500112028,0.04923939424386754,0.9876701062916784,0.002639792265389532,0.0017376514391991807,0.00795290882726266
167,0.8150936745005539,0.0460596569410503,0.03009556994212152,0.10875121958401639,0.945173744307074,0.013170504627377807,0.00848750180561698,0.03316854039917234,0.9191371245233014,0.017290138214102926,0.011524616741004105,0.0520493619009021,0.9869826832171826,0.0027848734558286207,0.0018336810984802866,0.008399221052038205
168,0.8033241566149788,0.04838493534064193,0.03180325326909818,0.11648777574302319,0.941666145846631,0.013965182567081657,0.009013383923693758,0.03535557880183476,0.9147488404268506,0.01813625227872774,0.012112598181229766,0.05500355049250248,0.9862578218472641,0.0029376165555477438,0.0019348433467706223,0.008870177073947327
169,0.7910827452438864,0.05071620675954321,0.03354544750164346,0.12465572146266886,0.9379563726512261,0.014799182144167835,0.009567178094567268,0.037677558249279895,0.9101606425975968,0.01901025968588769,0.01272282443408356,0.05810751466174247,0.9854935841707694,0.0030983905197296763,0.002041392514518838,0.009367091618511859
170,0.7783851255973678,0.05303810197405556,0.03531418227558496,0.13326271112073368,0.934035667137064,0.015673313372704285,0.010149745306210115,0.04014156532326285,0.9053676012336593,0.01991156761895841,0.013355259269562256,0.061366813257130434,0.9846879433657283,0.003267577960211801,0.0021535932231035557,0.009891344274486048
171,0.7652514556083729,0.055333982307788646,0.03710041146009481,0.14231427159148569,0.9298952680575556,0.016588241889855113,0.010761886275708775,0.04275489491612169,0.9003651261244167,0.02083938200240081,0.0140097511329729,0.06478698211952005,0.983838781049874,0.0034455751656356547,0.0022717205191781593,0.010444382088841866
172,0.7517064265786932,0.057586116394973685,0.03889404252278956,0.1518135354712855,0.9255264677607208,0.01754446335550556,0.011404326908143575,0.04552503311487136,0.8951490241651262,0.021792692041447424,0.014686021599619176,0.0683735035731176,0.9829438846237675,0.0036327920235029562,0.0023960599853158336,0.011027722190943511
173,0.737779233630539,0.05977590511185902,0.0406839938125098,0.16176098841283426,0.9209206763783295,0.01854227581001874,0.01207770279720271,0.04845963615369033,0.8897155590801681,0.022770255218091746,0.015383654017918118,0.07213177306313245,0.9820009447376769,0.0038296518422390917,0.0025269078186724693,0.01164295442494119
174,0.7235034632059242,0.06188414366858174,0.04245828282519246,0.17215423126804374,0.916069491622608,0.01958175199294016,0.012782541457790538,0.05156650606590268,0.8840615124699284,0.02377058382481361,0.016102081675790678,0.07606706340877774,0.9810075528545737,0.004036591130447938,0.0026645708300309895,0.01229174400847708
175,0.7089168791723162,0.06389132951935783,0.044204145662320934,0.18298776661374713,0.9109647760032521,0.02066270998342532,0.013519243417047683,0.05485356173551629,0.8781842464721479,0.024791932579917193,0.016840576272211492,0.08018448605503381,0.9799611989800108,0.004254059260557252,0.0028093663945808096,0.012975834188380917
176,0.6940610853590394,0.0657780182356467,0.04590819327790837,0.19425282409514757,0.9055987427433663,0.021784682082925985,0.014288062170713772,0.05832880414223534,0.8720817675338344,0.025832287916199737,0.01759823703091252,0.08448894889836375,0.9788592696314067,0.004482517977418815,0.0029616223414925583,0.013697048873211675
177,0.6789811147921531,0.06752519155971322,0.04755658737360963,0.20593722724226615,0.8999640467973818,0.02294688314448999,0.015089083914732095,0.06200027728263744,0.8657527892754727,0.026889359079019588,0.018373980762580934,0.08898511226223713,0.9776990460468225,0.0047224407679768345,0.0031216767989995127,0.014457295209730884
178,0.6637248793329367,0.06911466918218635,0.0491352624822253,0.2180253099703937,0.8940538855099753,0.024148178341452022,0.015922205081194647,0.06587602220661937,0.859196795835221,0.02796057203243534,0.019166532530072083,0.09367734098158195,0.976477702695159,0.004974312074397402,0.0032898779188709156,0.015258566135102486
179,0.6483426251610138,0.07052946800478398,0.05063014730202884,0.23049788049991538,0.8878620980707105,0.025387053981616663,0.016787109918251688,0.06996402916866255,0.8524141005383891,0.029043066085252187,0.019974417604422347,0.09856965715124684,0.9751923060223523,0.005238626448764102,0.003466583512933119,0.016102942839480213
180,0.632886235419301,0.07175420674862645,0.052027423613867696,0.24333225518594684,0.881383276715305,0.0266615870751112,0.01768324700360154,0.07427218034522362,0.8454059038919213,0.030133694374921294,0.020795954826558737,0.10366568828590908,0.9738398137003814,0.005515887403601254,0.0036521605843338706,0.016992597135213144
181,0.6174085174567747,0.07277546668735774,0.05331378539447366,0.25650235142913597,0.8746128790320278,0.027969417267846394,0.018609806274055927,0.07880818856531122,0.8381743466968199,0.031229027653666055,0.02162925172358913,0.10896861530523536,0.9724170742535476,0.005806606104051469,0.003846984771083403,0.017929793694847256
182,0.6019624583347054,0.07358211250472049,0.054476692465617066,0.2699788576626991,0.8675473440410041,0.029307720413860327,0.019565697725928276,0.08357952895844865,0.8307225573131476,0.0323253623791289,0.022472202285149807,0.11448111940188423,0.9709208273081292,0.006111299733858167,0.004051439705528242,0.018916892076014036
183,0.5866004812091198,0.07416555049371923,0.05550463944948794,0.28372944981541504,0.8601842074481928,0.030673188448984093,0.020549528517246216,0.08859336672481824,0.8230546930839551,0.03341873313499038,0.02332248667264114,0.12020532848772389,0.9693477042527529,0.006430489810116028,0.004265916112636866,0.01995634864802402
184,0.5713737091169774,0.07451992790386198,0.05638740455019669,0.2977190793967059,0.85252221710944,0.0320620129942973,0.02155958204574619,0.09385647898975778,0.815175974039133,0.03450492986782729,0.024177573690682574,0.1261427637816676,0.9676942295718914,0.006764700186260414,0.00449081079374404,0.021050718271633746
185,0.556331280735881,0.07464226269424545,0.057116255116215806,0.31191032242139966,0.8445614441331177,0.03346987541479087,0.02259379962244704,0.09937517196888573,0.8070927064274339,0.03557952077998107,0.025034726049873987,0.13229428812202154,0.965956822975459,0.007114454722329366,0.004726525458851095,0.02220265566689012
186,0.5415197030508139,0.07453251012279649,0.05768412824170848,0.32626377955242314,0.8363033915440321,0.03489194027114346,0.023649766547463837,0.10515519277660196,0.7988122979088462,0.03663787909191229,0.025891009214505007,0.138660055164047,0.9641318023337206,0.007480274552560722,0.00497346548414902,0.023414916453099184
187,0.5269822887167469,0.07419353998992326,0.058085771821751335,0.34073852043932057,0.8277510947080369,0.036322857659749505,0.024724700917656772,0.11120163785379818,0.7903432613032038,0.037675215245737116,0.02674330358050381,0.14523946124986578,0.9622153874726698,0.007862675069735361,0.005232038435696859,0.02469035784542761
188,0.5127587181954532,0.07363099738900038,0.05831787422262993,0.3552925311606585,0.8189092061499672,0.037756780521662765,0.025815442818251873,0.11751886164935946,0.7816952058238855,0.038686613980112715,0.027588320225955608,0.1520311013493566,0.9602037047922006,0.008262162884735648,0.005502652106982957,0.026031939039610364
189,0.4988846547292921,0.0728531450389866,0.05837910775900115,0.36988321344046216,0.809784071636283,0.039187386720093566,0.026918451097996506,0.12411038168486828,0.7728788162354986,0.03966707665635593,0.02842261952269701,0.1590327289647589,0.9580927930616575,0.008679232148269081,0.005785712565072486,0.027442721048530433
190,0.48539147285816164,0.07187063416425893,0.058270124416214555,0.3844678895291069,0.8003837907603202,0.040607911479405956,0.028029805542584798,0.13097878335693033,0.7639058192999865,0.04061156766398463,0.02924263337633446,0.16624122103900496,0.9558786103044012,0.009114360514802277,0.006081621960207321,0.02892586604411876
191,0.4723060953104075,0.07069624431150678,0.05799348569927063,0.39900429564655704,0.7907182593276755,0.04201118392484653,0.02914522362646797,0.13812562426025124,0.7547889366110697,0.04151506239126798,0.030044692699257237,0.17365254967771562,0.9535570424006659,0.009568004206889654,0.00639077640019955,0.030484635815774513
192,0.45965096294496016,0.06934447701658909,0.05755365223725031,0.41345102876894246,0.7807991847970686,0.04338969373890374,0.03026006467023753,0.14555134793303143,0.7455418249892477,0.042372600880543544,0.030825055907045117,0.18126175960247412,0.9511239119962485,0.010040594001174534,0.006713562589067728,0.032122390237038785
193,0.44744403346440076,0.06783127994063563,0.05695677827907349,0.42776802928363217,0.7706400860296025,0.044735649414550376,0.031369360234473724,0.15325519546061456,0.7361790031459733,0.04317934221672861,0.03157994139348838,0.1890629546231202,0.9485749898499901,0.010532529389012772,0.0070503552333030725,0.0338425843512236
194,0.4356989204739423,0.0661736398843422,0.05621058982335634,0.44191697078610115,0.7602562633562097,0.04604105803290743,0.03246784201199764,0.16123512773812648,0.726715766868955,0.04393062003507653,0.032305562791754804,0.1970492916835242,0.9459060071400422,0.011044173132291129,0.007401513521835436,0.03564876502936063
195,0.4244250746969068,0.06438923526352343,0.055324176431963995,0.45586163457534773,0.7496647437001585,0.04729781188897337,0.033549980299615166,0.1694877552504942,0.7171680924504017,0.04462199866245465,0.03299816583848409,0.20521298442797004,0.9431126695532426,0.011575845123845947,0.007767377508065229,0.03754456663837575
196,0.41362803344892335,0.06249608341120827,0.054307780410590825,0.46956822369701956,0.738884199390826,0.04849778273408178,0.03461003111512881,0.1780082778992046,0.7075525303558777,0.04524932768388549,0.0336540673656915,0.21354531597385576,0.9401906730894292,0.012127815781815751,0.008148264211550715,0.039533705740733976
197,0.40330971583832104,0.06051220919603084,0.053172574757445266,0.4830056211759449,0.7279348384239632,0.049632926003176016,0.03564208823210939,0.18679043847999255,0.6978860900239443,0.04580879485623852,0.03426969482193898,0.22203666167718866,0.9371357215066978,0.01270029921712268,0.008544463256545298,0.04161997484316381
198,0.3934687456302637,0.05845535274398332,0.05193042611668306,0.4961455964768119,0.7168382701170332,0.05069538733043789,0.036640144626564716,0.1958264890652054,0.6881861178237958,0.04629697549576858,0.03484162631956207,0.23067652174018413,0.9339435457106934,0.013293445802204486,0.008956232357320178,0.043807234953311555
199,0.38410079909536565,0.05634270365805929,0.05059366998722434,0.5089629482270928,0.705617344621108,0.05167761426073336,0.03759815808097224,0.20510717417642751,0.6784701698347952,0.04671087762158963,0.03536663012157677,0.23945356380134886,0.9306099249087031,0.013907334540875945,0.009383792356559648,0.046099407017390966
200,0.3751989579905971,0.05419068233390686,0.04917488631780575,0.5214355943254323,0.6942959701022989,0.052572467274278584,0.03851012291457766,0.21462173084808608,0.6687558814394761,0.04704798168158456,0.035841702884442536,0.24835567537380732,0.9271307097393002,0.014541965014976923,0.009827322028732552,0.04850046204052
201,0.366754063166847,0.05201475830201234,0.0476866930176787,0.5335446064812038,0.6828989102139515,0.05337332882984684,0.03937014509895747,0.2243579069964855,0.6590608359821615,0.047306273990547515,0.03626410592672171,0.2573700254798797,0.9235018472740729,0.01519724908371369,0.010286952575999158,0.051014409889743886
202,0.35875505851191164,0.049829311092098705,0.04614155597337652,0.545274195390355,0.6714515649606816,0.05407420763103402,0.0401725194466121,0.23430199910091362,0.6494024344711171,0.04748427308432827,0.03663139873464563,0.26648313508921945,0.9197194079131747,0.0158730023914481,0.010762761830696061,0.053645286688210586
203,0.3511893171414282,0.04764753408126315,0.04455162167449456,0.5566116480705561,0.659979738893251,0.05466983378805676,0.040911807637153484,0.24443891082078004,0.6397977689115644,0.047581047724344495,0.03694146863703042,0.2756809561063712,0.9157796143222828,0.016568935683613978,0.011254768235805708,0.05639714058182699
204,0.34404295512386146,0.04548135977620645,0.04292856515353767,0.5675472409141363,0.6485094047990962,0.055155747610512174,0.041582915098544324,0.25475222363108857,0.6302634989803968,0.04759622990191778,0.03719255792050952,0.28494895457648634,0.9116788714440998,0.017284646127072173,0.011762924681380557,0.05927401657097703
205,0.33730110886156367,0.04334144474953289,0.0412834763081331,0.5780740910485123,0.6370664581698721,0.05552836867787055,0.04218116502475585,0.26522429926674285,0.6208157386138476,0.047530013993128464,0.03738328393301676,0.2942722048393176,0.9074137993887732,0.018019608650727506,0.0122871120114467,0.06227993877258215
206,0.33094819579524,0.04123716135738815,0.0396267577818142,0.5881880060332996,0.6256764797783464,0.055785054924012555,0.042702367611956185,0.2758363888249262,0.6114699492194964,0.047383152217133184,0.03751265606797194,0.3036354838747089,0.9029812668666466,0.0187731674839514,0.012827132585426964,0.06541889188750455
207,0.32496814698992305,0.03917662100096569,0.037968050877857325,0.5978873020989958,0.6143645007295263,0.05592414531862347,0.04314288304238465,0.28656876204870696,0.6022408426543713,0.04715694099470801,0.03758008682242569,0.31302337090780546,0.8983784263252651,0.019544527919186143,0.013382703747243294,0.06869480083183502
208,0.31934460788364255,0.0371667202249985,0.03631619015319304,0.6071726027059078,0.6031547800433604,0.05594498233842758,0.04349967395061242,0.29740085480684086,0.5931422973690128,0.04685319839566624,0.037585395863104235,0.3224203497515271,0.8936027504846825,0.020332748562912405,0.013953451343641511,0.07211150843229311
209,0.3140611160570887,0.03521320021256967,0.0346791691145857,0.6160466355834978,0.5920705997640322,0.05584791635603318,0.04377035104274437,0.3083114239764316,0.5841872859231158,0.04647423521552216,0.037528810250963524,0.331810909989709,0.888652069366219,0.021136734293671307,0.01453890332865212,0.07567275183498713
210,0.30910125521793935,0.0333207179528641,0.033064126701492266,0.6245140210954462,0.581134076299457,0.055634293572362964,0.043953208174440796,0.31927871309298056,0.5753878141568961,0.04602282020514533,0.037410958830361996,0.3411796481869071,0.8835246079777535,0.021955229879423246,0.015138483600040635,0.0793821373663122
211,0.30444878244243945,0.03149292772062542,0.0314773526670627,0.6325810581376142,0.5703659952803526,0.0553064241822468,0.044047244762953686,0.3302806269136882,0.5667548747450047,0.045502138983687275,0.03723286049624569,0.35051136715437275,0.8782190243634412,0.022786814585924277,0.015751506169384283,0.08324311370477981
212,0.3000877354982379,0.029732564979108447,0.02992430709703422,0.6402555133933613,0.5597856705958373,0.0548675358362407,0.04405217486974467,0.3412949098374186,0.5582984133692193,0.044915749254710834,0.036995907185348814,0.3597911715700316,0.8727344474024507,0.023629897902099902,0.016377169827371595,0.08725894369160742
213,0.29600252133203087,0.028041533413248394,0.028409647920649886,0.6475464183018127,0.5494108302643841,0.05432171079637337,0.04396842672862069,0.3522993233498631,0.5500273073974418,0.04426753247521763,0.03670184318382214,0.3690045583228289,0.8670705137001509,0.02448271682736401,0.017014553298882254,0.09143267499713247
214,0.29217798652238997,0.026420994814545587,0.026937270099882914,0.6544638695309235,0.5392575239625449,0.053673810528290025,0.043797131051124316,0.36327182559728205,0.5419493557563434,0.04356164241119521,0.036352740024558294,0.37813750318721356,0.8612274040265119,0.025343334247508762,0.0176626109177614,0.09576710963174749
215,0.2885994642738339,0.02487145414383263,0.02551035232796765,0.6610188502221077,0.5293400751232097,0.0529293840381357,0.04354009129856096,0.374190740679335,0.5340712871765843,0.04280245225495407,0.035950966255044445,0.38717653569272775,0.855205876971476,0.026209640097839687,0.018320169682734175,0.10026477207147971
216,0.28525282314137823,0.023392841877240472,0.024131403493665906,0.6672230524554573,0.5196710336719099,0.05209458054004361,0.04319975240301649,0.38503492452427135,0.5263987680542619,0.04199450356446249,0.035499157383991065,0.396108812376595,0.8490073014784854,0.027079353006435887,0.0189859267692747,0.10492787756933368
217,0.2821244924953371,0.021984593620554792,0.022802318666362183,0.6730887161854879,0.5102611692635735,0.05117604644487076,0.042779153216613,0.395783922214184,0.5189364275726055,0.0411424534666164,0.03500018084468531,0.4049221794954032,0.8426336866200128,0.02795002466038772,0.019658448337155063,0.10975829920597391
218,0.27920147803325623,0.020645720764465466,0.02152443481414204,0.6786284873558782,0.5011194955608232,0.050180819313728905,0.042281872230475075,0.406418104034214,0.5116878929411093,0.040251025033790834,0.03445710021786556,0.4136052231865448,0.8360877060932482,0.028819047621103842,0.02033616992261946,0.11475753518655794
219,0.2764713769545846,0.01937488101667748,0.020298584165413174,0.6838552788310667,0.4922532935030115,0.04911622652051874,0.04171197231424452,0.41691879880146654,0.5046558242661986,0.039324958881737496,0.033873140009779874,0.42214731822159446,0.8293727215574414,0.029683663408796388,0.02101739737138587,0.11992667648590581
220,0.27392237673720127,0.018170439927485314,0.019125149447877122,0.6887821548551784,0.48366817368980614,0.04798977997341075,0.04107393314267081,0.4272684043333535,0.4978419635164909,0.038368967945736604,0.03325164841181953,0.43053866150526343,0.8224927996031572,0.030540974642215796,0.021700310015563235,0.1252663745625932
221,0.2715432519893218,0.017030525246176053,0.018004116320624496,0.6934222274116199,0.47536814772495384,0.04680908210181393,0.04037258101662438,0.43745048029584904,0.4912471855030832,0.03738769759354578,0.03259606135273819,0.43877029692994335,0.8154527228318859,0.03138795951781986,0.022382965897398875,0.1307768105764248
222,0.2693233590322646,0.01595307998536942,0.016935124924877223,0.6977885570252309,0.4673557052585467,0.045581730647592064,0.03961302108482353,0.4474498341482789,0.48487155047240355,0.036385686434052,0.03190986730006384,0.44683413717279113,0.8082579987812832,0.032221487427373505,0.023063307293593984,0.13645766532127868
223,0.26725262128351474,0.014935904275558007,0.015917517711123326,0.7018940776975461,0.45963191724263397,0.04431523318159159,0.03880056604447222,0.4572525746705434,0.478714364438958,0.03536733438373467,0.031196573759796172,0.45472296879682167,0.8009148584353712,0.03303833939543687,0.023739169378907188,0.14230809161381422
224,0.26532151505741364,0.01397669575913381,0.014950382644967147,0.7057515275062275,0.4521965357375589,0.04301693098741662,0.03794066901653336,0.4668461553977323,0.47277423762650156,0.03433687380938012,0.030459676388296348,0.46243045355513246,0.7934302498881364,0.03383522969018475,0.024408290146369672,0.14832668909883873
225,0.26352105296419776,0.013073085790336276,0.014032595961270617,0.7093733862519376,0.4450481002407045,0.04169392756843949,0.03703885537340433,0.4762194079566929,0.46704914469375614,0.03329834341853642,0.02970262868233733,0.4699511245846807,0.7858118281886484,0.03460882880176463,0.025068321542564984,0.15451148029055156
226,0.26184276337684237,0.012222666027370538,0.013162858443050892,0.7127718331204784,0.43818405208329364,0.040353036832951966,0.03610065816966246,0.48536254405333307,0.46153648596712454,0.032255570979258456,0.02892881599786538,0.47728036843506216,0.7780679321121403,0.03535579043920287,0.025716844351149203,0.16085989192103725
227,0.26027867136393845,0.011423015188675419,0.012339730779112547,0.7159587036360159,0.4316008441552443,0.039000730890768893,0.035131561687148,0.49426715440608,0.4562331463285654,0.031212156308794745,0.028141531405277802,0.48441440733667257,0.7702075585306509,0.036072778749086376,0.02635138288322827,0.16736873866056404
228,0.2588212774458645,0.010671721191398234,0.01156166525328658,0.7189454570771929,0.4252940539408124,0.037643098418103565,0.03413694643806627,0.5029261923422589,0.4511355544445758,0.030171458732196316,0.02734395383146128,0.49135027437107714,0.7622403299561924,0.036756497352629224,0.026969421606797172,0.1740342099079108
229,0.25746353536695765,0.00996639744985617,0.010827030429597167,0.7217431577213311,0.41925849251513997,0.036285819589287706,0.03312204571488628,0.5113339333199272,0.4462397387176808,0.029136591353235302,0.026539131937164305,0.4980857793712301,0.7541764491228904,0.03740372074748376,0.027568424427639713,0.1808518645255157
230,0.2561988311065312,0.00930469874182446,0.010134136816410427,0.7243624543029761,0.4134883075495789,0.0349341441350381,0.03209190137200232,0.5194859380826218,0.4415413811657474,0.02811041581855153,0.02572996797843857,0.504619476416573,0.7460266530811267,0.03801132417611847,0.028145854258339455,0.18781662730794493
231,0.2550209611320566,0.008684335178515704,0.009481260186064983,0.7268135644711049,0.40797708725886833,0.03359287326019308,0.031051323651756956,0.5273790069684227,0.4370358709740318,0.027095539069876603,0.024919203450883914,0.5109506278845183,0.7378021634075328,0.038576314586113734,0.028699193257262726,0.19492278757262035
232,0.25392411119575076,0.008103077080084911,0.008866656047194431,0.7291062766447121,0.402717948779399,0.032266366768978295,0.030004871484746374,0.5350111041061174,0.43271834939983694,0.026094320191488753,0.024109413770579843,0.517079158017405,0.7295146166371403,0.03909586164429819,0.029225966443241855,0.2021640140988492
233,0.25290283523453844,0.007558766878779502,0.008288580006896312,0.7312499388475279,0.3977036346186825,0.030958531623918626,0.028956819950423342,0.5423813049462165,0.4285837596246568,0.025108869697817095,0.02330299701077279,0.5230056150460639,0.7211760086629038,0.03956732769018243,0.029723762365980323,0.20953336010446313
234,0.2519520355042338,0.007049321614867532,0.007745296468199241,0.7332534673804417,0.3929265862762387,0.02967283804315716,0.027911155297722923,0.5494897115221222,0.4246268845279003,0.024141059759804056,0.022502174294405854,0.5287311227972002,0.7127986158203031,0.03998829597896007,0.030190256461256473,0.21702329056300998
235,0.2510669424848505,0.0065727397599662845,0.00723509383505341,0.7351253448878721,0.388379026501113,0.028412323606353238,0.026871553454344704,0.5563373875774301,0.42084238962431547,0.023192529121773407,0.02170898383408141,0.5342573387991402,0.7043949292026673,0.0403565976173293,0.030623232662967636,0.22462569934056534
236,0.2502430961803329,0.006127101961830211,0.0067562914488969545,0.7368736313766822,0.38405302222816107,0.02717961604427958,0.025841378387243277,0.5629262744795571,0.41722485626603845,0.022264695206359725,0.02092528330684475,0.5395864066000676,0.6959775734867065,0.04067033550476397,0.031020606102186335,0.23233194372987287
237,0.24947632821091129,0.005710572806385897,0.0063072487007246195,0.7385059712497204,0.37994054615500866,0.025976950630295946,0.024823677776055972,0.5692591165778805,0.41376881429506224,0.021358764339910644,0.020152750517100144,0.5447209122272375,0.687559231986483,0.04092790413928773,0.03138044382684477,0.24013287887091414
238,0.24876274389996023,0.005321401595553217,0.005886372013791666,0.7400296034584372,0.3760335353789982,0.024806191585663016,0.023821182719007027,0.5753393814555728,0.41046877324036196,0.02047574337937713,0.019392885966512056,0.5496638387930595,0.6791525679779377,0.04112800984967128,0.03170098580639827,0.24801889518952241
239,0.24809870639395745,0.0049579215555036705,0.005492117112771948,0.7414513759055092,0.37232393349633974,0.023668855241602872,0.022836321717643607,0.5811711806836548,0.407319245216507,0.019616452349598697,0.018647020235812342,0.5544185235773926,0.6707701460641995,0.041269681674250505,0.03198066101129608,0.25597997007378354
240,0.247480819731752,0.004618550050862086,0.005122995021644291,0.7427777561634838,0.36880374220884954,0.022566132465996758,0.021871222461085107,0.5867591940033097,0.4043147728638441,0.018781536225887005,0.017916317496253425,0.5589886147933262,0.6624243561880324,0.04135228665821238,0.0322181059582583,0.2640057100190266
241,0.2469059149494503,0.004301785937174596,0.0047775723458717044,0.7440148477352456,0.3654650481665247,0.021498917586457455,0.02092772767994295,0.592108597706316,0.40144994545121404,0.017971478804555813,0.01720178464525247,0.5633780324782883,0.6541273398440317,0.041375530939159924,0.03241217644666369,0.2720854115936744
242,0.24637103486876716,0.0040062084258101,0.0044544752980582485,0.7451684023751067,0.3623000632070416,0.020467831812792606,0.020007402990978335,0.5972249931284285,0.39871942108371494,0.017186615023790503,0.01650427677998981,0.5675909284918154,0.6458909191826706,0.041339466279981314,0.03256196216637645,0.2802081111945013
243,0.24587342166482387,0.003730473559963459,0.004152389712701275,0.7462438360302537,0.35930114333269536,0.019473251929034603,0.019111553577316483,0.6021143423001947,0.3961179388629373,0.01642714474017418,0.01582450649044971,0.5716316512857494,0.6377265314963568,0.041244482980670516,0.03266679480365818,0.2883626495428442
244,0.24541050353676788,0.0034733126760981095,0.003870061426557517,0.7472462433283188,0.3564608160020477,0.018515330632961725,0.01824124151859291,0.6067829029856388,0.3936403342922769,0.01569314408328802,0.015163052337720417,0.5755047106660253,0.6296451686223576,0.04109130611631068,0.03272625391081938,0.29653773017404195
245,0.24497988250728683,0.0032335295425901453,0.003606295970174529,0.7481804129476909,0.3537717991599609,0.017594020950455706,0.01739730370017685,0.6112371673286476,0.39128155102685047,0.014984577902256426,0.01452036808997568,0.5792147443602281,0.621657317854484,0.04088098643940329,0.03274017165983683,0.3047219828698055
246,0.24457932374435987,0.0030099975055511547,0.003359957296947261,0.749050842420884,0.351227011892704,0.016709098872767256,0.016580367897236898,0.6154838124765329,0.3890366485614223,0.014301310786114059,0.013896791849554974,0.5827664901822194,0.6137729187600232,0.04061488306391943,0.032708629462076304,0.3129040275375107
247,0.244206743875605,0.0028016567043300383,0.0031299674355103023,0.749861752952297,0.34881959142175445,0.01586018640495636,0.01579086964607505,0.6195296436664551,0.38690081287397465,0.01364311885620261,0.013292554919991898,0.5861647547291415,0.6060013109584371,0.04029465144724306,0.032631960180789905,0.3210725362370595
248,0.2438602025505648,0.0026075102576842914,0.0029153053367499326,0.7506171028227433,0.3465428938000959,0.01504677257277928,0.015029066106014875,0.6233815586603509,0.38486935890668866,0.013009699962788003,0.012707789931067675,0.5894143925787664,0.5983512116407571,0.03992221390164144,0.03251073919087507,0.329216294090256
249,0.2435378915395581,0.002426621730606005,0.0027150055949024597,0.7513206021026757,0.34439050741566984,0.01426823309680268,0.014295054809823344,0.627046495816945,0.38293773910647977,0.012400684260669124,0.01214254004751528,0.5925202779646466,0.5908306727896321,0.03949974411054563,0.03234578154345013,0.33732426037990176
250,0.2432381270905324,0.002258112273903195,0.002528155682067783,0.751975725921239,0.34235625210336745,0.013523842728297939,0.013588793476839434,0.630531402830736,0.38110154396027335,0.011815641894095352,0.01159676784130416,0.5954872876836379,0.5834470728404445,0.03902963540992592,0.0321381254433757,0.34538562512978355
251,0.24295934038632522,0.0021011577758062493,0.002353894539824739,0.7525857282657862,0.3404341859131013,0.01281279507166853,0.012910114680627957,0.633843195473843,0.37935650742805205,0.011254092723478664,0.011070363760347778,0.5983202774674322,0.5762070875416583,0.03851448027344212,0.03188902390901309,0.35338986709941617
252,0.24270007104057614,0.001954986294898901,0.0021914095878697187,0.7531536540443975,0.3386185997444449,0.012134213595574055,0.012258740598734429,0.6369887372004875,0.37769850536443217,0.010715512425554225,0.01056315394076742,0.601024069648557,0.5691166973785265,0.03795703788174109,0.03159992165172348,0.36132680191153854
253,0.24245895925830366,0.0018188740431763976,0.002039936980211002,0.7536823506860513,0.3369040180851619,0.01148717354816182,0.011634290125532258,0.639974809380385,0.37612355792107466,0.010199342762623773,0.01007490581672054,0.6036034348788919,0.5621811757033096,0.03736020439492969,0.031272449178881286,0.36918662954640896
254,0.2422347391116957,0.0016921434351755212,0.001898758155130095,0.754174480265741,0.3352851970713307,0.010870707749465294,0.011036298699056464,0.6428080876193886,0.37462782886396145,0.009704996506967472,0.009605336564789933,0.606063079443592,0.5554050968494627,0.0367269841074634,0.030908400160139588,0.3769599777064639
255,0.24202623206859628,0.0015741607600457475,0.001767197262223552,0.7546325308768768,0.33375712161991905,0.010283815602563189,0.010464232935783344,0.6454951209809754,0.3732076248508334,0.009231862972492845,0.009154120337922235,0.6084076332180623,0.5487923456988115,0.036060461733093845,0.0305097102618858,0.3846379411297384
256,0.24183234101883158,0.0014643336083397548,0.0016446192117060942,0.7550588271288649,0.33231500054493435,0.009725474640033411,0.00991749971755071,0.6480423162367225,0.3718593940987699,0.008779313732283113,0.008720894237804346,0.6106416393104536,0.5423461316558756,0.035363775850160074,0.030078435757623315,0.39221211555987046
257,0.24165204506164203,0.001362107720369218,0.0015304287159002097,0.7554555394698309,0.3309542594366495,0.009194652599235154,0.009395451679584567,0.6504559274237718,0.3705797236765149,0.00834670878435018,0.00830526238159104,0.6127695465368548,0.5360690116294415,0.0346400865285681,0.02961673761749039,0.39967462304802953
